Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Accident_date,claim_date,year_claim,Accident_datetime,claim_datetime,days_btw_claim
10,3,4,5,1,2,10,4,0,1,-0.8760354191874457,1,4,2,2,1,6,-0.1756301196323356,4.0,4,0,5,5,0,0,0,1,0.16723525411064472,3,-0.7493091553377642,18,23,-0.046505565716158846,-0.5046861539480748,-0.3023789071812763,-0.45461106294941134
3,3,4,2,1,2,3,4,1,1,0.595947185784093,2,4,2,1,0,4,-0.1756301196323356,4.0,4,1,7,7,0,0,0,1,0.16723525411064472,3,-0.7815803950399056,18,23,-0.046505565716158846,0.17125050972158787,0.3236859719229567,-0.45461106294941134
3,2,4,2,1,3,3,4,1,2,-0.4344406376959841,2,5,2,2,0,3,-0.1756301196323356,4.0,4,1,7,5,0,1,0,1,0.16723525411064472,2,-0.6653251196641753,11,24,-0.046505565716158846,0.19336058750517499,0.3207604351047126,-0.3901547047014307
3,2,3,3,1,5,4,1,0,2,0.9639428370269776,2,4,2,3,0,3,-0.1756301196323356,3.0,4,3,6,7,0,0,0,1,0.16723525411064472,3,0.6350885154662916,10,5,-0.046505565716158846,0.19651917004568742,0.2856539932857836,-0.2854131225484622
3,1,4,5,1,4,3,1,0,2,-0.7288371586902919,1,5,2,3,0,1,-0.1756301196323356,2.0,4,0,6,5,0,2,0,1,0.16723525411064472,2,-0.6036113385285871,4,4,-0.046505565716158846,0.21547066528876208,0.37927117146959416,-0.49489628685439924
3,1,4,3,2,3,3,2,0,2,0.8167445765298238,1,8,3,6,0,2,-0.1756301196323356,2.0,4,3,8,7,0,2,0,1,0.16723525411064472,3,1.015334297586049,4,10,-0.046505565716158846,0.21547066528876208,0.3617179505601297,-0.4465540181684138
2,4,5,5,2,2,3,2,0,2,1.1111410975241316,1,4,2,6,0,2,-0.1756301196323356,2.0,4,0,6,7,0,0,0,1,0.16723525411064472,3,1.6355318219467883,26,9,-0.046505565716158846,0.23442216053183673,0.36464348737837377,-0.4062687942634259
2,4,3,13,2,1,2,5,0,2,0.2279515345412083,2,3,1,3,0,14,-0.1756301196323356,3.0,4,4,7,6,0,3,0,1,0.16723525411064472,1,-0.11982379455950844,24,28,-0.046505565716158846,0.24073932561286163,0.3909733187425705,-0.46266810773040895
2,3,6,6,1,3,3,3,0,2,-1.0232336796845996,1,4,2,2,0,9,-0.1756301196323356,2.0,4,3,6,5,0,3,0,1,0.16723525411064472,3,-0.6110812018169516,20,17,-0.046505565716158846,0.2533736557749114,0.34123919283242116,-0.29347016732945974
2,1,4,5,2,1,4,2,0,1,-0.581638898193138,1,4,2,2,0,2,-0.1756301196323356,2.0,4,0,6,5,0,0,0,1,0.16723525411064472,3,-0.7091598076793497,4,8,-0.046505565716158846,0.30391097642311043,0.2768773828310514,0.012697534348448272
1,1,6,3,1,1,4,2,0,2,1.773533269761324,1,4,2,2,0,9,-0.1756301196323356,1.0,4,0,8,8,0,1,0,1,0.16723525411064472,3,-0.732211526848647,6,8,-0.046505565716158846,0.3955098700979713,0.2768773828310514,0.2463518329973782
11,4,4,5,1,3,1,3,0,2,-0.2136432469502533,1,3,1,3,0,4,-0.1756301196323356,3.0,4,3,7,6,0,1,0,1,0.16723525411064472,1,-0.3930892568655146,25,17,1.0798650856845913,-0.6247122904875476,-0.5539750735502671,-0.06787291346152753
12,4,4,1,1,1,7,4,0,1,-2.9368110661476,1,9,1,6,0,16,-0.1756301196323356,3.0,4,1,8,1,0,0,0,1,0.16723525411064472,3,1.1816279210631488,25,22,1.0798650856845913,-0.7194697667029208,-1.1010504585619099,1.1970831171550924
5,2,6,1,1,2,5,2,0,2,0.08075327404405443,2,5,2,3,0,2,-0.1756301196323356,2.0,4,0,7,6,0,0,0,1,0.16723525411064472,2,-0.7015631869736834,13,9,1.0798650856845913,-0.005630112547108893,-0.8845607340118481,2.421753923866725
6,3,7,6,1,2,6,4,0,2,1.1847402277727084,1,4,2,1,0,7,-0.1756301196323356,2.0,4,3,7,8,0,0,0,1,0.16723525411064472,3,-0.7238534126889418,21,23,-0.046505565716158846,-0.12881483162709415,0.05453658464450138,-0.47878219729240407
6,2,5,8,1,1,6,2,0,1,-1.1704319401817533,2,5,2,3,0,12,-0.1756301196323356,3.0,4,1,5,4,0,0,0,3,0.16723525411064472,2,0.8773826478303881,12,8,1.0798650856845913,-0.10038758876248216,-0.9723268385591705,2.421753923866725
6,4,1,1,1,4,6,5,0,1,-2.9368110661476,1,3,1,6,0,2,-0.1756301196323356,2.0,4,3,8,1,0,0,0,1,0.16723525411064472,1,2.8162181182334542,22,30,-0.046505565716158846,-0.13197341416760658,0.03405782691679283,-0.4304399286064186
8,4,4,1,1,4,8,4,0,1,-0.7288371586902919,1,3,1,2,0,4,-0.1756301196323356,2.0,4,3,6,5,0,0,0,1,0.16723525411064472,1,-0.6628873005498451,25,25,-0.046505565716158846,-0.3341226967604029,-0.1297722349048756,-0.49489628685439924
11,2,4,1,1,5,11,2,0,2,0.15435240429263136,1,3,1,2,0,11,-0.1756301196323356,4.0,4,1,7,6,0,0,0,1,0.16723525411064472,1,-0.5037831248937071,11,12,-0.046505565716158846,-0.5804921349203734,-0.3608896435461579,-0.4868392420734017
10,4,3,2,1,4,11,1,0,2,1.0375419672755546,2,4,2,2,0,16,-0.1756301196323356,3.0,4,1,8,7,0,2,0,1,0.16723525411064472,3,-0.7525821923725462,24,4,-0.046505565716158846,-0.5236376491911494,-0.3374853490002052,-0.4062687942634259
10,4,6,3,1,2,7,4,0,2,-0.7288371586902919,2,9,1,2,0,16,-0.1756301196323356,1.0,4,3,5,5,0,2,0,1,0.16723525411064472,3,-0.617683061412895,27,23,1.0798650856845913,-0.5331133968126868,-1.103975995380154,1.6805058040149472
10,4,6,2,1,4,11,3,0,2,-0.14004411670167638,2,5,2,2,0,13,-0.1756301196323356,3.0,4,1,7,6,0,1,0,1,0.16723525411064472,2,-0.6504081718050068,27,18,-0.046505565716158846,-0.5331133968126868,-0.37844286445562236,-0.31764130167245247
7,2,2,2,1,3,7,2,0,2,0.4487489252869391,1,3,1,2,0,11,-0.1756301196323356,4.0,4,1,7,7,0,0,0,1,0.16723525411064472,1,-0.7571462991554949,9,10,-0.046505565716158846,-0.18566931735631811,0.004802458734352033,-0.4868392420734017
5,2,2,3,1,2,5,2,0,2,2.9511193537385547,1,5,2,3,0,11,-0.1756301196323356,2.0,4,4,7,9,0,0,0,1,0.16723525411064472,2,2.799806546817436,9,9,-0.046505565716158846,0.007004217614940876,0.18618574146548494,-0.49489628685439924
10,4,6,1,2,3,10,4,1,1,0.15435240429263136,1,4,2,2,1,8,-0.1756301196323356,3.0,4,0,4,6,0,1,0,1,0.16723525411064472,3,-0.6179923673644203,27,24,1.0798650856845913,-0.5331133968126868,-1.3760509194768533,2.4298109686477227
11,3,1,3,1,3,11,3,0,2,-0.4344406376959841,2,4,2,2,1,13,-2.4787569892264036,4.0,4,1,5,5,0,0,3,1,0.16723525411064472,3,-0.7699877035941222,15,17,-0.046505565716158846,-0.5931264650824232,-0.3755173276373783,-0.47878219729240407
11,3,1,8,1,2,11,3,1,2,-0.2872423771988302,1,5,2,3,0,7,-0.1756301196323356,2.0,4,3,7,6,0,0,0,1,0.16723525411064472,2,1.3625619366261175,15,16,-0.046505565716158846,-0.5931264650824232,-0.3725917908191342,-0.4868392420734017
12,3,5,6,1,3,12,5,0,2,-0.5080397679445611,1,4,2,2,0,16,-0.1756301196323356,2.0,4,0,7,5,0,1,0,1,0.16723525411064472,3,-0.6701351463978648,19,31,-0.046505565716158846,-0.7005182714598462,-0.5042409476401177,-0.39821174948242827
4,2,4,1,1,3,4,4,0,2,-0.5080397679445611,1,4,2,1,0,5,-0.1756301196323356,1.0,4,0,7,5,0,0,0,1,0.16723525411064472,3,-0.6748704114808853,11,24,-0.046505565716158846,0.09544452874928926,0.23006879373914613,-0.3901547047014307
10,4,6,3,1,2,10,4,0,1,-0.581638898193138,2,3,1,3,0,15,-0.1756301196323356,1.0,4,3,5,5,0,1,0,1,0.16723525411064472,1,1.1622722498528466,27,23,1.0798650856845913,-0.5331133968126868,-1.3731253826586094,2.421753923866725
3,4,7,3,1,4,3,5,0,2,0.37514979503836215,2,3,1,2,0,7,-0.1756301196323356,4.0,4,3,7,6,0,3,0,1,0.16723525411064472,1,-0.7069239978709358,28,31,-0.046505565716158846,0.13966468431646345,0.300281677377004,-0.4707251525114065
5,3,1,2,1,2,5,4,0,2,1.2583393580212854,1,3,1,2,0,12,-0.1756301196323356,1.0,4,3,7,8,0,2,0,1,0.16723525411064472,1,-0.7291941013957884,15,23,-0.046505565716158846,-0.011947277628133779,0.14522822601006782,-0.4304399286064186
5,2,4,3,1,4,5,2,0,2,-0.9496345494360227,2,5,2,6,0,13,-0.1756301196323356,4.0,4,3,6,5,0,3,0,1,0.16723525411064472,2,1.4134259462463503,11,11,-0.046505565716158846,0.000687052533915991,0.1803346678289968,-0.49489628685439924
5,3,5,5,1,2,5,5,0,2,0.15435240429263136,1,3,1,2,0,8,-0.1756301196323356,4.0,4,3,7,6,0,1,0,1,0.16723525411064472,1,-0.5794546479407128,19,30,-0.046505565716158846,-0.02458160779018355,0.12474946828235928,-0.4062687942634259
6,4,4,6,1,1,7,1,0,1,0.9639428370269776,1,5,2,3,0,4,-0.1756301196323356,1.0,4,3,8,7,0,0,0,1,0.16723525411064472,2,1.4531939511354313,25,1,-0.046505565716158846,-0.1414491617891439,0.031132290098548746,-0.4465540181684138
8,1,2,6,1,4,8,1,0,2,1.1111410975241316,2,4,2,1,0,2,-0.1756301196323356,3.0,4,1,7,7,0,0,0,1,0.16723525411064472,3,-0.5272657743999191,2,4,-0.046505565716158846,-0.2614752983286167,-0.06833596172174995,-0.47878219729240407
7,3,3,6,1,4,7,5,0,2,1.699934139512747,1,5,2,3,0,3,-0.1756301196323356,2.0,4,0,8,8,0,0,0,1,0.16723525411064472,2,-0.7244600545493237,17,31,-0.046505565716158846,-0.21093797768041764,-0.056633814448773634,-0.38209765992043315
9,2,3,2,1,5,9,2,0,1,-0.5080397679445611,1,4,2,2,0,12,-0.1756301196323356,1.0,4,3,6,5,0,2,0,1,0.16723525411064472,3,-0.6715015958637913,10,12,-0.046505565716158846,-0.384660017408602,-0.18243189763326903,-0.47878219729240407
11,1,2,5,1,3,11,1,0,2,0.007154143795477499,2,3,1,3,0,9,-0.1756301196323356,4.0,4,3,7,6,0,2,0,1,0.16723525411064472,1,-0.24265141630543796,2,3,-0.046505565716158846,-0.5520648920557615,-0.3345598121819612,-0.4868392420734017
11,4,1,2,1,2,11,4,0,2,0.007154143795477499,1,5,2,3,0,14,-0.1756301196323356,1.0,4,3,7,6,0,3,4,2,0.16723525411064472,2,1.4068197650520087,22,23,-0.046505565716158846,-0.6152365428660103,-0.39307054854684276,-0.4868392420734017
5,4,7,2,1,3,6,5,0,2,1.4055376185184392,2,5,2,2,0,7,-0.1756301196323356,3.0,4,4,8,8,0,0,0,1,0.16723525411064472,2,0.807196823312613,28,30,-0.046505565716158846,-0.05300885065479553,0.03405782691679283,-0.2290138090814791
9,1,1,3,1,1,9,1,0,2,-0.06644498645309943,1,3,1,3,0,11,-0.1756301196323356,4.0,4,0,7,6,0,0,0,1,0.16723525411064472,1,-0.54370638191153,1,1,-0.046505565716158846,-0.35623277454399,-0.15025099263258418,-0.49489628685439924
9,1,7,5,1,1,9,1,0,2,0.8167445765298238,1,3,1,2,0,6,-0.1756301196323356,3.0,4,4,8,7,0,2,0,1,0.16723525411064472,1,0.5579848609421936,7,1,1.0798650856845913,-0.37518426978706465,-1.2209974681099172,2.40563983430473
7,4,5,1,1,5,7,5,0,1,-0.9496345494360227,2,5,2,2,0,3,-0.1756301196323356,1.0,4,1,6,5,0,0,0,3,0.16723525411064472,2,-0.7316591101604952,26,31,-0.046505565716158846,-0.23936522054502962,-0.056633814448773634,-0.45461106294941134
10,4,7,2,2,1,10,5,0,1,0.6695463160326699,1,4,2,2,1,6,-0.1756301196323356,1.0,4,0,7,7,0,3,0,1,0.16723525411064472,3,-0.8153181242805634,28,29,-0.046505565716158846,-0.5362719793531993,-0.3199321280907408,-0.4868392420734017
7,3,7,6,1,1,7,3,1,2,-0.2136432469502533,1,3,1,3,0,13,-0.1756301196323356,4.0,4,3,7,6,0,3,0,1,0.16723525411064472,1,0.3922510543968432,21,15,1.0798650856845913,-0.22357230784246743,-1.0805717008342013,2.40563983430473
12,2,3,5,1,5,12,2,0,1,-0.5080397679445611,2,4,2,2,0,8,-0.1756301196323356,3.0,4,3,6,5,0,0,0,1,0.16723525411064472,3,-0.6388109547132798,10,12,-0.046505565716158846,-0.6720910285952343,-0.44865574809348024,-0.47878219729240407
1,3,7,6,1,1,1,3,1,2,0.3015506647897852,1,5,2,2,0,4,-0.1756301196323356,1.0,4,3,7,6,0,1,0,1,0.16723525411064472,2,-0.7193715631779897,21,15,1.0798650856845913,0.34813113199028467,-0.5481239999137789,2.3975827895237325
1,2,1,1,1,3,1,3,0,1,-0.8024362889388688,1,4,2,1,0,4,-0.1756301196323356,2.0,4,1,6,5,0,0,0,1,0.16723525411064472,3,-0.7758860481621757,8,17,-0.046505565716158846,0.3891927050169464,0.5138458651088218,-0.42238288382542105
3,1,7,2,1,2,4,3,0,2,0.08075327404405443,1,3,1,2,0,16,-0.1756301196323356,1.0,4,4,8,6,0,0,0,1,0.16723525411064472,1,0.0011098039056122138,7,16,-0.046505565716158846,0.20599491766722475,0.2534730882850988,-0.17261449561449607
2,4,2,1,1,4,2,4,0,1,-2.9368110661476,1,3,1,6,0,5,-0.1756301196323356,2.0,4,3,8,1,0,0,0,1,0.16723525411064472,1,1.4229519984770165,23,25,-0.046505565716158846,0.24389790815337406,0.39974992919730273,-0.47878219729240407
2,2,5,3,1,1,2,3,0,2,-0.2872423771988302,2,5,2,2,0,2,-0.1756301196323356,3.0,4,1,7,6,0,2,0,1,0.16723525411064472,2,-0.7485279713591686,12,15,-0.046505565716158846,0.2786423160990109,0.4290052973797435,-0.4707251525114065
11,4,2,6,1,2,11,4,1,1,0.37514979503836215,1,3,1,1,0,15,-0.1756301196323356,2.0,4,3,7,6,0,3,0,1,0.16723525411064472,1,-0.564624135803983,23,23,-0.046505565716158846,-0.6183951254065227,-0.39307054854684276,-0.49489628685439924
10,4,2,6,2,3,10,4,0,2,1.699934139512747,1,3,1,3,0,12,-0.1756301196323356,3.0,4,0,8,8,1,2,0,1,0.16723525411064472,1,-0.7740336262886651,23,24,-0.046505565716158846,-0.520479066650637,-0.3053044439995204,-0.4868392420734017
2,4,4,1,1,5,2,4,0,2,1.3319384882698624,1,3,1,1,0,5,-0.1756301196323356,3.0,4,3,8,8,0,1,0,1,0.16723525411064472,1,-0.6339613181320104,25,26,-0.046505565716158846,0.23758074307234917,0.39682439237905864,-0.4868392420734017
2,1,4,2,1,5,2,1,0,2,-0.2872423771988302,1,3,1,2,0,1,-0.1756301196323356,3.0,4,0,7,6,0,0,0,1,0.16723525411064472,1,-0.6249476399684507,4,5,-0.046505565716158846,0.30391097642311043,0.4582606655621843,-0.4868392420734017
2,3,2,6,1,4,3,2,0,2,0.6695463160326699,1,3,1,2,0,13,-0.1756301196323356,4.0,4,3,7,7,0,3,0,1,0.16723525411064472,1,-0.8013088216938056,16,11,-0.046505565716158846,0.2660079859369612,0.35879241374188564,-0.3095842568914549
2,2,1,6,1,1,2,4,1,4,0.2279515345412083,1,3,1,2,0,12,-0.1756301196323356,2.0,4,3,7,6,0,1,0,1,0.16723525411064472,1,-0.8151856325030657,8,22,-0.046505565716158846,0.2912766462610607,0.40852653965203495,-0.38209765992043315
1,5,5,5,1,4,2,1,0,1,-1.2440310704303303,1,8,3,6,0,8,-0.1756301196323356,2.0,4,4,5,4,0,3,0,1,0.16723525411064472,3,1.3159368469499946,31,4,-0.046505565716158846,0.3165453065851602,0.4611862023804284,-0.46266810773040895
1,2,6,3,1,2,1,2,0,1,2.2151280512527856,1,3,1,2,0,1,6.733750489149868,1.0,4,0,8,9,0,0,0,1,0.16723525411064472,1,-0.7932111591617031,13,9,1.0798650856845913,0.3733997923143842,-0.5305707790043145,2.4136968790857276
12,5,4,1,1,2,1,2,0,2,-0.6552380284417149,1,4,2,2,0,10,-0.1756301196323356,4.0,4,0,7,5,0,2,0,1,0.16723525411064472,3,-0.7619064963785617,31,9,1.0798650856845913,-0.7384212619459956,-0.5305707790043145,-0.42238288382542105
12,2,1,2,1,2,1,3,0,2,2.2151280512527856,1,3,1,2,0,4,-0.1756301196323356,1.0,4,4,8,9,0,3,0,1,0.16723525411064472,1,0.1001990767612636,8,16,1.0798650856845913,-0.6657738635142093,-0.5510495367320231,-0.18067154039549363
11,5,1,1,1,2,11,5,0,2,1.4055376185184392,2,4,2,1,0,7,-0.1756301196323356,3.0,4,0,5,8,0,0,0,1,0.16723525411064472,3,-0.8083543409902395,29,30,-0.046505565716158846,-0.6373466206495974,-0.4135493062745513,-0.4868392420734017
3,3,1,2,1,2,3,3,0,2,0.8167445765298238,1,3,1,6,0,7,-0.1756301196323356,2.0,4,4,8,7,0,1,0,1,0.16723525411064472,1,1.5918661130781524,15,16,-0.046505565716158846,0.1807262573431252,0.34416472965066525,-0.4868392420734017
8,4,3,3,1,3,8,5,0,2,-0.5080397679445611,1,5,2,2,0,3,-0.1756301196323356,3.0,4,1,7,5,0,0,0,1,0.16723525411064472,2,-0.7696084955017939,24,31,-0.046505565716158846,-0.33096411421989047,-0.1473254558143401,-0.43849697338741617
3,2,6,5,1,1,3,3,0,1,-0.5080397679445611,1,4,2,6,0,3,2.1274967499617325,3.0,4,0,6,5,0,3,3,1,0.16723525411064472,3,2.0078644079711214,13,15,-0.046505565716158846,0.1870434224241501,0.3470902664689093,-0.47878219729240407
10,2,2,2,1,5,11,2,0,1,-0.2136432469502533,1,3,1,3,0,2,-0.1756301196323356,4.0,4,4,7,6,0,1,0,1,0.16723525411064472,1,-0.2987867438588766,9,12,-0.046505565716158846,-0.4762589110834628,-0.3608896435461579,-0.22095676430048153
6,2,2,2,1,3,6,4,0,1,-1.2440310704303303,2,4,2,2,0,15,-0.1756301196323356,1.0,4,1,4,4,0,3,0,1,0.16723525411064472,3,-0.5059119971606209,9,24,-0.046505565716158846,-0.09091184114094483,0.0516110478262573,-0.37404061513943554
7,1,7,6,1,4,7,2,0,1,-0.8760354191874457,2,4,2,1,0,16,-0.1756301196323356,2.0,4,0,5,5,0,0,0,1,0.16723525411064472,3,-0.5671666711870403,7,11,-0.046505565716158846,-0.17935215227529322,0.001876921916107954,-0.46266810773040895
7,2,1,6,2,1,7,3,0,2,0.522348055535516,1,5,2,2,0,14,-0.1756301196323356,1.0,4,0,8,7,0,1,0,1,0.16723525411064472,2,-0.7472088657058639,8,15,-0.046505565716158846,-0.18251073481580568,-0.009825225356868363,-0.43849697338741617
7,1,4,6,1,1,7,4,1,2,0.8903437067784007,1,3,1,3,0,10,-0.1756301196323356,2.0,4,3,7,7,0,1,0,1,0.16723525411064472,1,2.8467515303303004,4,22,-0.046505565716158846,-0.1698764046537559,-0.030303983084576918,-0.3498694807964428
8,1,5,6,1,4,8,2,0,2,-0.2136432469502533,2,3,1,2,0,6,-0.1756301196323356,3.0,4,3,7,6,0,0,0,1,0.16723525411064472,1,-0.5516653174992808,5,11,-0.046505565716158846,-0.27095104595015407,-0.0888147194494585,-0.4465540181684138
8,1,6,2,1,5,8,3,0,1,-1.3176302006789073,1,3,1,2,0,1,-0.1756301196323356,4.0,4,0,5,4,0,1,0,1,0.16723525411064472,1,-0.5770665809325701,6,19,-0.046505565716158846,-0.2741096284906665,-0.11221901399541113,-0.3901547047014307
8,1,4,1,2,2,9,2,0,2,-0.2136432469502533,2,4,2,1,0,12,-0.1756301196323356,3.0,4,3,7,6,0,0,0,1,0.16723525411064472,3,-0.5862379073040227,4,9,-0.046505565716158846,-0.26779246340964163,-0.1736552871785368,-0.20484267473848639
6,1,5,2,1,2,6,3,0,2,-1.0232336796845996,1,5,2,2,0,16,-0.1756301196323356,3.0,4,0,7,5,0,0,4,2,0.16723525411064472,2,-0.7979741287424355,5,16,-0.046505565716158846,-0.07827751097889507,0.07501534237220993,-0.4062687942634259
5,4,2,3,1,1,5,5,0,2,-0.3608415074474072,2,3,1,3,0,1,-0.1756301196323356,1.0,4,4,5,5,0,1,0,1,0.16723525411064472,1,2.2151549887519963,23,29,-0.046505565716158846,-0.03721593795223332,0.12767500510060337,-0.4465540181684138
5,4,1,5,2,2,5,4,0,2,1.4791367487670162,1,5,2,3,0,8,-0.1756301196323356,1.0,4,1,8,8,0,0,0,1,0.16723525411064472,2,1.7620159993444273,22,23,-0.046505565716158846,-0.03405735541172088,0.14522822601006782,-0.4868392420734017
10,4,1,3,1,2,10,4,1,2,-0.6552380284417149,1,5,2,2,1,10,-0.1756301196323356,1.0,4,3,6,5,0,3,0,1,0.16723525411064472,2,-0.6078917062951578,22,23,-0.046505565716158846,-0.5173204841101245,-0.3023789071812763,-0.4868392420734017
5,1,5,3,1,5,5,1,1,1,-0.581638898193138,1,3,1,6,0,2,-0.1756301196323356,3.0,4,3,7,5,0,0,0,1,0.16723525411064472,1,2.2764534772675584,5,5,-0.046505565716158846,0.019638547776990645,0.19788788873846128,-0.49489628685439924
10,4,1,1,1,1,10,4,0,2,-0.581638898193138,1,5,2,2,1,9,-0.1756301196323356,4.0,4,1,6,5,0,0,0,1,0.16723525411064472,2,-0.6040746508708335,22,22,-0.046505565716158846,-0.5173204841101245,-0.2994533703630322,-0.49489628685439924
4,4,4,2,1,5,5,1,0,1,-1.5384275914246381,2,4,2,2,0,6,-0.1756301196323356,4.0,4,3,4,3,0,0,0,1,0.16723525411064472,3,-0.6319472517594715,25,5,-0.046505565716158846,0.05122437318211507,0.19788788873846128,-0.41432583904442344
4,3,7,2,2,4,4,3,0,2,1.1847402277727084,1,5,2,2,0,13,-0.1756301196323356,2.0,4,1,8,8,0,0,0,1,0.16723525411064472,2,-0.6485404037082284,21,18,1.0798650856845913,0.06385870334416484,-0.8231244608287224,2.4298109686477227
11,2,1,2,1,2,11,2,1,2,-1.0232336796845996,1,5,2,1,0,4,-0.1756301196323356,4.0,4,0,7,5,0,1,0,1,0.16723525411064472,2,-0.546249626778395,8,9,-0.046505565716158846,-0.5710163872988361,-0.3521130330914256,-0.4868392420734017
7,5,6,5,1,3,8,1,0,2,0.7431454462812468,1,5,2,2,0,8,-0.1756301196323356,4.0,4,1,8,7,0,1,0,1,0.16723525411064472,2,-0.8026464135435091,31,3,-0.046505565716158846,-0.25515813324759185,-0.06541042490350586,-0.4707251525114065
3,2,7,5,2,1,3,3,0,1,-0.8024362889388688,1,5,2,2,0,10,-0.1756301196323356,1.0,4,0,6,5,0,0,0,1,0.16723525411064472,2,-0.8103691127879452,14,15,-0.046505565716158846,0.18388483988363766,0.3470902664689093,-0.4868392420734017
3,5,1,2,1,5,4,1,1,1,-0.8024362889388688,1,4,2,2,0,10,-0.1756301196323356,2.0,4,3,7,5,0,0,0,1,0.16723525411064472,3,-0.5212388608772477,29,5,-0.046505565716158846,0.13650610177595102,0.2856539932857836,-0.43849697338741617
10,4,2,2,1,2,11,2,0,2,0.7431454462812468,1,4,2,2,1,3,-0.1756301196323356,4.0,4,3,7,7,0,0,4,2,0.16723525411064472,3,-0.5972260354839541,23,9,-0.046505565716158846,-0.520479066650637,-0.3521130330914256,-0.35792652557744037
4,2,6,3,1,5,4,3,1,1,-0.9496345494360227,1,5,2,2,0,3,-0.1756301196323356,4.0,4,3,6,5,0,1,0,1,0.16723525411064472,2,-0.614119356840289,13,19,-0.046505565716158846,0.08912736366826438,0.24469647783036652,-0.4465540181684138
4,5,6,1,1,3,5,2,0,1,-2.9368110661476,1,3,1,6,0,10,-0.1756301196323356,3.0,4,4,8,1,0,0,0,1,0.16723525411064472,1,1.7090918709370535,30,10,-0.046505565716158846,0.03543146047955286,0.18326020464724085,-0.41432583904442344
5,3,6,5,1,2,6,2,0,2,0.007154143795477499,1,3,1,2,0,11,-0.1756301196323356,4.0,4,1,8,6,0,0,0,1,0.16723525411064472,1,-0.5233137345278779,20,9,-0.046505565716158846,-0.02774019033069599,0.09549410009991849,-0.33375539123444764
10,4,2,6,1,3,11,1,0,2,-1.0232336796845996,2,4,2,1,0,13,-0.1756301196323356,1.0,4,3,5,5,0,1,0,1,0.16723525411064472,3,-0.6769092573046563,23,3,-0.046505565716158846,-0.520479066650637,-0.3345598121819612,-0.4062687942634259
6,2,5,2,1,5,6,2,0,2,-0.2136432469502533,2,5,2,2,0,13,-0.1756301196323356,4.0,4,1,7,6,0,3,0,1,0.16723525411064472,2,-0.6571011148388112,12,12,-0.046505565716158846,-0.10038758876248216,0.08671748964518625,-0.49489628685439924
6,3,2,12,1,1,6,3,0,2,1.9207315302584778,1,3,1,3,0,13,-0.1756301196323356,2.0,4,1,8,9,0,1,0,1,0.16723525411064472,1,1.4138640606873272,16,15,1.0798650856845913,-0.11302191892453194,-0.992805596286879,2.445925058209718
6,3,6,2,1,3,6,4,0,2,0.37514979503836215,1,3,1,2,0,16,-0.1756301196323356,2.0,4,3,8,6,0,0,0,1,0.16723525411064472,1,-0.6798296394095182,20,24,-0.046505565716158846,-0.1256562490865817,0.0516110478262573,-0.46266810773040895
7,2,5,1,1,1,7,2,1,2,0.8167445765298238,1,3,1,2,0,12,-0.1756301196323356,4.0,4,3,7,7,0,3,0,1,0.16723525411064472,1,-0.7502045618119249,12,8,1.0798650856845913,-0.19514506497785544,-1.0600929431064927,2.421753923866725
7,2,6,6,1,2,7,2,0,2,0.37514979503836215,1,5,2,3,0,14,-0.1756301196323356,2.0,4,3,7,6,1,0,0,1,0.16723525411064472,2,1.6110699812457159,13,9,1.0798650856845913,-0.19830364751836788,-1.0630184799247369,2.421753923866725
10,2,3,8,1,1,10,3,0,2,-0.5080397679445611,2,4,2,2,0,8,-0.1756301196323356,4.0,4,1,7,5,0,2,0,1,0.16723525411064472,3,-0.7071556877312651,10,15,-0.046505565716158846,-0.47941749362397523,-0.27897461263532364,-0.45461106294941134
10,3,7,6,1,4,10,3,0,2,0.3015506647897852,2,4,2,2,0,6,-0.1756301196323356,3.0,4,4,7,6,0,3,0,1,0.16723525411064472,3,-0.3423688393845685,21,18,1.0798650856845913,-0.5141619015696122,-1.358497698567389,2.4298109686477227
10,4,7,12,1,3,11,1,0,2,0.522348055535516,1,3,1,5,0,8,-0.1756301196323356,2.0,4,3,8,7,0,0,0,1,0.16723525411064472,1,1.608636611239145,28,3,-0.046505565716158846,-0.5362719793531993,-0.3345598121819612,-0.4465540181684138
10,4,2,8,1,4,10,4,0,2,2.0679297907556315,1,8,3,6,1,7,-0.1756301196323356,2.0,4,0,8,9,0,0,0,1,0.16723525411064472,3,2.825222452154559,23,25,-0.046505565716158846,-0.520479066650637,-0.3082299808177644,-0.47878219729240407
10,4,7,1,1,5,10,5,0,2,0.08075327404405443,2,2,1,6,0,13,-0.1756301196323356,3.0,4,0,7,6,0,0,0,1,0.16723525411064472,2,1.4747884871111585,28,31,-0.046505565716158846,-0.5362719793531993,-0.3257832017272289,-0.4707251525114065
10,5,5,2,1,5,10,5,0,2,1.62633500926417,2,4,2,3,0,7,-0.1756301196323356,4.0,4,3,8,8,0,3,0,1,0.16723525411064472,3,-0.4663405121730301,31,31,-0.046505565716158846,-0.5457477269747365,-0.3257832017272289,-0.49489628685439924
