Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Accident_date,claim_date,year_claim,Accident_datetime,claim_datetime,days_btw_claim
7,3,6,2,1,2,7,3,0,2,0.7786119970755623,2,4,2,2,11,-0.17473311238742065,3,4,0,8,7,0,1,0,1,0.1634224655746946,3,-0.6448543479464466,20,16,1.0673650643487038,-0.2243719498566223,-1.0831707394666863,2.409257026741064
11,2,5,3,1,1,11,2,0,1,-1.3296405356440897,2,5,2,3,14,-0.17473311238742065,4,4,3,4,4,0,3,0,1,0.1634224655746946,2,-0.5899179212325615,12,8,1.0673650643487038,-0.5859116501786096,-1.4184338397950187,2.409257026741064
11,3,3,3,1,4,11,3,0,2,0.5527277971413138,1,3,1,2,2,-0.17473311238742065,1,4,3,8,7,0,0,0,1,0.1634224655746946,1,-0.7734034517388715,17,18,-0.04954381813333732,-0.6016307675839133,-0.38057589443078965,-0.48820366403845433
11,3,2,3,1,4,11,3,0,2,-0.42610373590709594,1,5,2,3,4,-0.17473311238742065,4,4,1,7,5,0,3,0,1,0.1634224655746946,2,-0.7580906486869728,16,18,-0.04954381813333732,-0.5984869441028525,-0.38057589443078965,-0.48017745713878807
12,1,6,2,1,4,12,3,1,2,-1.3296405356440897,1,5,2,2,12,-0.17473311238742065,3,4,3,4,4,0,3,0,1,0.1634224655746946,2,-0.11619793150154445,6,18,-0.04954381813333732,-0.6613634137240677,-0.46803583364687634,-0.3999153881421255
11,3,7,2,1,1,11,4,1,2,-1.1790510690212572,2,5,2,2,13,-0.17473311238742065,2,4,0,5,4,0,0,0,1,0.1634224655746946,2,-0.4627183934380475,21,22,-0.04954381813333732,-0.6142060615081564,-0.3922372196596012,-0.48820366403845433
11,3,7,6,1,5,11,4,0,2,0.5527277971413138,1,3,1,3,2,-0.17473311238742065,4,4,3,8,7,0,0,0,1,0.1634224655746946,1,0.26433727283163294,21,26,-0.04954381813333732,-0.6142060615081564,-0.40389854488841276,-0.4560988364397893
11,3,2,5,1,5,11,4,0,1,-0.8778721357755928,2,4,2,3,16,-0.17473311238742065,2,4,3,6,5,0,0,0,1,0.1634224655746946,3,-0.6292947859587369,16,26,-0.04954381813333732,-0.5984869441028525,-0.40389854488841276,-0.41596780194145805
8,4,7,4,1,1,9,3,0,2,-0.6519879358413444,1,4,2,3,7,-0.17473311238742065,2,4,1,7,5,0,0,0,1,0.1634224655746946,3,-0.1723185840173498,28,15,-0.04954381813333732,-0.34698106561799186,-0.19399469076980466,-0.35175814674412803
7,5,1,2,1,3,8,1,0,2,-0.20021953597284753,1,4,2,6,9,-0.17473311238742065,1,4,0,7,6,0,1,0,1,0.1634224655746946,3,-0.8074113196197389,29,3,-0.04954381813333732,-0.25266636118616914,-0.06863544456008036,-0.4560988364397893
7,4,2,1,1,3,7,4,0,2,1.3809698635668914,1,4,2,3,4,-0.17473311238742065,4,4,1,8,8,0,1,0,1,0.1634224655746946,3,1.4197349736232199,23,24,-0.04954381813333732,-0.23380342029980455,-0.03948213148805146,-0.48820366403845433
7,3,3,1,1,5,7,4,0,1,-0.3508090025956798,1,4,2,3,11,-0.17473311238742065,4,4,0,6,5,0,3,0,1,0.1634224655746946,3,0.9574071420343531,17,26,-0.04954381813333732,-0.21494047941344002,-0.04531279410245724,-0.4239940088411243
7,1,4,2,1,4,7,1,1,2,0.7786119970755623,1,5,2,1,12,2.0193911490246568,3,4,3,7,7,0,2,3,1,0.1634224655746946,2,-0.5006306244806993,4,4,-0.04954381813333732,-0.17407077415965014,0.018824494656006347,-0.4962298709381206
6,1,2,5,1,3,6,4,0,2,-0.7272826691527605,1,3,1,3,13,-0.17473311238742065,2,4,4,7,5,0,1,0,1,0.1634224655746946,1,1.1674008054926575,2,24,-0.04954381813333732,-0.07346842276570588,0.047977807728035254,-0.31965331914546297
5,5,3,8,1,5,6,1,0,2,0.9292014636983945,1,4,2,3,9,-0.17473311238742065,2,4,4,8,7,0,3,0,1,0.1634224655746946,3,-0.7853227766984363,31,5,-0.04954381813333732,-0.06718077580358435,0.10336910256489017,-0.4560988364397893
4,5,7,3,1,4,5,4,0,1,-0.9531668690870089,1,5,2,2,12,-0.17473311238742065,3,4,3,6,5,0,0,0,1,0.1634224655746946,2,1.1757613021638977,30,25,-0.04954381813333732,0.03027775210929916,0.13543774694412197,-0.2955746984464642
4,4,3,3,1,5,5,1,0,2,0.4021383305184816,2,3,1,3,5,-0.17473311238742065,2,4,3,8,6,0,1,0,1,0.1634224655746946,1,-0.5248991125460802,24,5,-0.04954381813333732,0.04914069299566372,0.19374437308817977,-0.4079415950417918
4,1,2,3,1,2,5,1,0,1,-0.3508090025956798,2,2,1,6,1,-0.17473311238742065,4,4,1,6,5,0,3,0,1,0.1634224655746946,2,-0.3577557533796198,2,2,-0.04954381813333732,0.1183048095790004,0.20249036700978845,-0.255443663948133
10,5,6,6,1,3,11,1,1,2,-1.028461602398425,1,4,2,2,14,-0.17473311238742065,1,4,0,6,5,0,0,0,1,0.1634224655746946,3,-0.05432330925523617,31,3,-0.04954381813333732,-0.5481857684058804,-0.3368459248227463,-0.4721512502391218
11,1,7,1,1,3,11,3,0,2,1.0797909303212267,2,4,2,1,2,-0.17473311238742065,4,4,1,7,7,0,1,0,1,0.1634224655746946,3,2.3114989731971782,7,17,-0.04954381813333732,-0.5701925327733057,-0.37766056312358676,-0.41596780194145805
10,3,3,2,1,4,10,3,0,1,-0.42610373590709594,1,5,2,2,2,-0.17473311238742065,4,4,0,6,5,0,0,0,1,0.1634224655746946,2,-0.13598097891113448,17,18,-0.04954381813333732,-0.5041722396710299,-0.2902006239075,-0.48820366403845433
8,5,2,8,1,1,9,1,0,2,0.7786119970755623,2,4,2,2,8,-0.17473311238742065,3,4,0,8,7,0,3,0,3,0.1634224655746946,3,-0.620009847819759,30,1,-0.04954381813333732,-0.3532687125801134,-0.15318005246896418,-0.48017745713878807
8,4,5,2,1,4,9,1,0,1,-0.8778721357755928,1,5,2,1,13,-0.17473311238742065,4,4,3,6,5,0,3,0,1,0.1634224655746946,2,-0.6518594795538332,26,4,-0.04954381813333732,-0.3406934186558704,-0.16192604639057287,-0.4239940088411243
6,4,6,1,1,5,7,1,1,1,0.5527277971413138,1,4,2,2,11,-0.17473311238742065,1,4,3,8,7,0,0,0,1,0.1634224655746946,3,1.934058386427039,27,5,-0.04954381813333732,-0.15206400979222484,0.01590916334880346,-0.4320202157407906
5,2,6,6,1,1,5,2,0,1,1.0044961970098107,1,4,2,2,3,-0.17473311238742065,4,4,4,8,7,0,3,0,1,0.1634224655746946,3,-0.7187995345000748,13,8,1.0673650643487038,-0.0105919531444907,-0.8820128792696867,2.4012308198413974
4,5,6,3,1,1,5,1,0,2,0.10095939727281704,2,5,2,2,1,-0.17473311238742065,1,4,0,7,6,0,1,4,2,0.1634224655746946,2,-0.8495955195115416,30,1,-0.04954381813333732,0.03027775210929916,0.20540569831699135,-0.48820366403845433
4,4,4,2,1,1,5,4,0,1,-0.9531668690870089,2,3,1,2,15,-0.17473311238742065,1,4,4,6,5,0,0,0,1,0.1634224655746946,1,-0.7152392589452644,25,22,-0.04954381813333732,0.04599686951460295,0.14418374086573063,-0.27952228464713175
4,3,5,2,1,2,4,3,0,2,2.359801396615301,1,4,2,1,16,-0.17473311238742065,1,4,0,8,9,0,0,0,1,0.1634224655746946,3,-0.5566434556433203,19,16,1.0673650643487038,0.06485981040096751,-0.8178755905112232,2.4172832336407297
10,5,1,1,2,3,11,1,0,1,-0.8778721357755928,1,5,2,2,14,-0.17473311238742065,1,4,3,6,5,0,0,0,1,0.1634224655746946,2,2.218241824475054,29,3,-0.04954381813333732,-0.5418981214437589,-0.3368459248227463,-0.4560988364397893
5,1,3,2,1,5,5,1,0,2,0.47743306382989775,1,4,2,2,9,-0.17473311238742065,4,4,0,8,7,0,1,0,1,0.1634224655746946,3,1.3317549203245616,3,5,-0.04954381813333732,0.020846281666116885,0.19374437308817977,-0.48017745713878807
8,1,2,6,1,2,8,1,1,2,1.4562645968783074,1,3,1,3,2,6.407639671848812,2,4,4,8,8,0,0,0,3,0.1634224655746946,1,-0.6314859474180796,2,2,-0.04954381813333732,-0.26524165511041214,-0.06572011325287748,-0.4962298709381206
1,2,7,2,1,3,3,2,0,2,-0.12492480266143138,1,4,2,1,13,-0.17473311238742065,3,4,1,7,6,0,0,0,1,0.1634224655746946,3,0.34899367864589176,14,10,-0.04954381813333732,0.3635230411017396,0.3570029262915416,-0.05478849145647665
1,2,6,2,1,1,1,5,0,2,0.4021383305184816,1,4,2,2,13,-0.17473311238742065,4,4,0,7,6,0,0,0,1,0.1634224655746946,3,-0.7204385637951248,13,29,-0.04954381813333732,0.36666686458280034,0.47361617857965727,-0.3678105605434605
1,3,5,5,1,2,1,5,0,2,-0.3508090025956798,1,8,3,6,12,-0.17473311238742065,2,4,4,6,5,0,3,0,1,0.1634224655746946,3,-0.5447440305979339,19,30,-0.04954381813333732,0.3478039236964358,0.47070084727245437,-0.4079415950417918
2,2,4,6,1,1,2,3,0,2,-0.42610373590709594,1,3,1,3,13,-0.17473311238742065,4,4,4,7,5,0,0,0,1,0.1634224655746946,1,-0.6848709044592993,11,15,-0.04954381813333732,0.27549598363203837,0.4240555463572081,-0.4641250433394556
3,4,1,5,1,1,3,4,0,2,1.155085663632643,2,5,2,2,12,-0.17473311238742065,1,4,0,8,7,0,0,0,1,0.1634224655746946,2,-0.6753667054477385,22,22,-0.04954381813333732,0.15288686787066874,0.32201895060510694,-0.4962298709381206
6,3,3,6,2,1,6,3,0,2,0.47743306382989775,2,4,2,2,7,-0.17473311238742065,2,4,0,8,7,0,2,0,1,0.1634224655746946,3,-0.45360604182748865,17,15,1.0673650643487038,-0.12062577498161725,-0.9927954689433967,2.425309440540396
9,4,6,6,1,2,9,4,0,2,-0.049630069350015245,1,3,1,3,1,-0.17473311238742065,4,4,4,8,6,0,3,0,1,0.1634224655746946,1,-0.5271800045275361,27,23,1.0673650643487038,-0.44129577004981463,-1.2843285996636857,2.409257026741064
9,2,1,1,1,1,9,2,0,2,-0.8025774024641766,1,5,2,2,6,-0.17473311238742065,1,4,0,7,5,0,0,0,1,0.1634224655746946,2,-0.7114799842486711,8,8,-0.04954381813333732,-0.38156312390966024,-0.17358737161938442,-0.4962298709381206
6,3,5,6,1,1,6,3,0,2,1.3809698635668914,2,4,2,6,12,-0.17473311238742065,4,4,0,8,8,0,1,0,1,0.1634224655746946,3,-0.33001201666546304,19,15,1.0673650643487038,-0.12691342194373878,-0.9927954689433967,2.409257026741064
10,4,4,6,1,4,10,4,0,2,-0.5766932025299282,2,5,2,2,1,-0.17473311238742065,4,4,0,5,5,0,3,0,1,0.1634224655746946,2,-0.5227256801011875,25,25,-0.04954381813333732,-0.5293228275195159,-0.3106079430579203,-0.4962298709381206
3,2,3,5,1,4,3,4,0,2,-0.3508090025956798,1,4,2,3,4,-0.17473311238742065,2,4,0,7,5,0,0,0,1,0.1634224655746946,3,-0.6893516414990118,10,25,-0.04954381813333732,0.19061274964339786,0.3132729566834983,-0.3758367674431268
10,2,4,6,2,5,10,3,0,1,-1.028461602398425,1,5,2,2,12,-0.17473311238742065,3,4,3,7,5,0,1,0,3,0.1634224655746946,2,-0.6759713010221378,11,19,-0.04954381813333732,-0.4853092987846653,-0.2931159552147029,-0.4320202157407906
5,2,1,3,1,1,5,3,0,2,-0.20021953597284753,1,5,2,3,9,-0.17473311238742065,4,4,1,7,6,0,0,0,1,0.1634224655746946,2,-0.5879876295572655,8,15,-0.04954381813333732,0.005127164260813093,0.16459106001615087,-0.4400464226404568
2,2,6,3,1,5,2,3,0,2,0.8539067303869784,1,5,2,3,9,-0.17473311238742065,3,4,3,8,7,0,1,0,1,0.1634224655746946,2,1.1257984067281042,13,19,-0.04954381813333732,0.26920833666991684,0.4123942211283966,-0.44807262954012306
12,3,2,4,1,1,1,5,0,2,0.47743306382989775,1,4,2,3,3,-0.17473311238742065,4,0,0,7,7,0,0,0,1,0.1634224655746946,3,-0.18647067934772094,16,29,1.0673650643487038,-0.6928016485346753,-0.5904797485493978,-0.1430767673528054
4,2,3,8,2,4,4,3,0,2,2.0586224633696366,1,8,3,6,11,6.407639671848812,1,4,0,8,9,0,1,0,1,0.1634224655746946,3,0.9821043827961212,10,18,-0.04954381813333732,0.09315422173051434,0.2433050053106289,-0.4320202157407906
12,4,6,3,1,2,12,4,0,1,-0.501398469218512,1,3,1,2,7,-0.17473311238742065,1,4,4,7,5,0,1,0,1,0.1634224655746946,1,1.5839906743340966,27,23,1.0673650643487038,-0.7273837068263437,-1.5496237486191486,2.409257026741064
12,1,6,1,1,1,12,1,0,1,-1.2543458023326735,2,5,2,2,14,-0.17473311238742065,1,4,1,5,4,0,0,0,1,0.1634224655746946,2,-0.17754755783016668,6,1,1.0673650643487038,-0.6613634137240677,-1.4854864598606852,2.4012308198413974
5,3,5,5,2,3,5,4,0,2,0.025664663961400897,1,3,1,3,12,-0.17473311238742065,4,4,3,8,6,0,3,0,1,0.1634224655746946,1,1.028636533027574,19,24,-0.04954381813333732,-0.02945489403085525,0.13835307825132487,-0.4560988364397893
11,1,4,2,1,5,11,3,0,2,0.7033172637641462,2,4,2,2,6,2.0193911490246568,1,4,3,8,7,0,0,3,1,0.1634224655746946,3,0.10803140692668008,4,19,-0.04954381813333732,-0.5607610623301235,-0.38349122573799255,-0.3758367674431268
7,4,1,6,1,1,8,1,0,2,-0.27551426928426365,1,3,1,2,9,-0.17473311238742065,4,4,0,7,6,0,3,0,1,0.1634224655746946,1,-0.8260029048949803,22,1,-0.04954381813333732,-0.23065959681874382,-0.06280478194567458,-0.41596780194145805
7,4,2,1,1,3,7,4,1,1,1.682148796812556,1,3,1,2,11,-0.17473311238742065,2,4,4,8,8,0,3,0,1,0.1634224655746946,1,-0.5351866445430237,23,24,-0.04954381813333732,-0.23380342029980455,-0.03948213148805146,-0.48820366403845433
8,4,2,6,1,2,8,4,0,2,1.8327382634353881,1,5,2,2,5,-0.17473311238742065,2,4,0,7,8,0,0,0,1,0.1634224655746946,2,0.37194551602591175,23,23,-0.04954381813333732,-0.33126194821268806,-0.12694207070413818,-0.4962298709381206
8,3,2,2,2,4,8,3,0,1,-0.7272826691527605,1,3,1,2,10,-0.17473311238742065,1,4,1,7,5,0,3,2,1,0.1634224655746946,1,-0.501094835205986,16,18,-0.04954381813333732,-0.3092551838452628,-0.11236541416812372,-0.48017745713878807
8,1,4,3,2,2,8,5,1,2,-0.049630069350015245,1,8,3,6,3,-0.17473311238742065,3,4,3,7,6,0,3,0,1,0.1634224655746946,3,-0.36542590393718327,4,30,-0.04954381813333732,-0.2715293020725337,-0.1473493898545584,-0.287548491546798
12,2,2,2,1,4,12,3,1,1,-1.028461602398425,2,4,2,1,12,-0.17473311238742065,4,4,3,4,5,0,1,0,1,0.1634224655746946,3,1.01666402102466,9,18,-0.04954381813333732,-0.67079488416725,-0.46803583364687634,-0.4239940088411243
11,4,2,6,1,1,11,5,0,2,-0.12492480266143138,1,4,2,1,3,-0.17473311238742065,3,4,0,6,6,0,0,0,1,0.1634224655746946,3,-0.8123606091841953,23,29,-0.04954381813333732,-0.6204937084702778,-0.41264453881002144,-0.44807262954012306
11,3,6,2,1,3,11,4,0,2,1.60685406350114,2,4,2,2,6,-0.17473311238742065,3,4,1,8,8,0,3,0,1,0.1634224655746946,3,-0.6334032136950043,20,24,-0.04954381813333732,-0.6110622380270956,-0.39806788227400697,-0.4641250433394556
11,2,4,3,1,5,11,2,0,2,-0.5766932025299282,1,3,1,3,9,-0.17473311238742065,4,4,1,7,5,0,0,0,1,0.1634224655746946,1,1.402668807223901,11,12,-0.04954381813333732,-0.5827678266975488,-0.3630839065875723,-0.48820366403845433
7,4,7,1,1,2,7,4,0,2,-0.3508090025956798,2,3,1,2,5,-0.17473311238742065,2,4,3,6,5,0,0,0,1,0.1634224655746946,1,-0.6957630320306419,28,23,1.0673650643487038,-0.24952253770510835,-1.1035780586171064,2.4012308198413974
7,2,2,1,1,3,8,3,0,2,-0.049630069350015245,2,5,2,2,8,-0.17473311238742065,1,4,0,7,6,0,0,0,1,0.1634224655746946,2,1.1179220206963292,9,17,-0.04954381813333732,-0.18978989156495393,-0.10945008286092082,-0.1832078018511367
5,3,7,5,2,1,5,3,0,2,0.8539067303869784,1,4,2,6,7,-0.17473311238742065,1,4,1,8,7,0,3,0,1,0.1634224655746946,3,1.1953395613657618,21,15,1.0673650643487038,-0.035742540992976767,-0.902420198420107,2.393204612941731
12,4,6,6,2,2,12,4,0,2,-0.049630069350015245,1,4,2,1,12,-0.17473311238742065,4,4,0,7,6,0,1,0,1,0.1634224655746946,3,2.36007394007319,27,23,1.0673650643487038,-0.7273837068263437,-1.5496237486191486,2.409257026741064
1,4,3,1,1,4,4,1,0,2,0.9292014636983945,1,3,1,2,4,-0.17473311238742065,4,4,3,7,7,0,3,0,1,0.1634224655746946,1,-0.7759756061005734,24,4,-0.04954381813333732,0.332084806291132,0.28411964361146935,0.06560461203851715
3,4,4,6,1,3,4,1,0,2,1.7574435301239721,2,4,2,2,6,-0.17473311238742065,1,4,0,8,8,0,3,0,1,0.1634224655746946,3,1.0586343872932014,25,3,-0.04954381813333732,0.14345539742748648,0.28703497491867225,-0.4239940088411243
10,2,4,6,1,4,10,2,1,1,-0.5766932025299282,1,3,1,2,14,-0.17473311238742065,4,4,3,5,5,0,0,0,1,0.1634224655746946,1,-0.7727771471671869,11,11,-0.04954381813333732,-0.4853092987846653,-0.2697933047570798,-0.4962298709381206
6,3,5,3,1,3,6,4,0,2,-0.5766932025299282,1,2,1,6,7,-0.17473311238742065,1,4,1,7,5,0,0,0,1,0.1634224655746946,2,-0.722489340405355,19,24,-0.04954381813333732,-0.12691342194373878,0.047977807728035254,-0.4560988364397893
3,5,4,1,1,1,4,1,0,2,0.62802253045273,1,5,2,6,9,-0.17473311238742065,1,4,0,8,7,0,0,0,1,0.1634224655746946,2,2.0654358107491335,31,1,-0.04954381813333732,0.12459245654112193,0.29286563753307804,-0.48820366403845433
11,2,1,4,1,3,3,1,0,2,1.8327382634353881,1,4,2,4,16,-0.17473311238742065,4,4,3,6,8,0,3,0,1,0.1634224655746946,3,1.2905172327144039,8,3,1.0673650643487038,-0.5733363562543665,-0.689601012994296,0.4348101294231648
10,4,4,2,1,4,10,4,0,2,-0.20021953597284753,1,5,2,3,6,-0.17473311238742065,2,4,4,8,6,0,1,0,1,0.1634224655746946,2,1.6255829422332502,25,25,-0.04954381813333732,-0.5293228275195159,-0.3106079430579203,-0.4962298709381206
7,2,5,6,1,1,7,3,0,1,-0.9531668690870089,1,3,1,3,12,-0.17473311238742065,2,4,1,6,5,0,0,0,1,0.1634224655746946,1,-0.8075093719241447,12,15,-0.04954381813333732,-0.19922136200813623,-0.013244149723225447,-0.4721512502391218
10,2,5,2,2,2,10,3,0,2,-0.20021953597284753,1,5,2,2,15,-0.17473311238742065,4,4,0,5,6,0,1,0,1,0.1634224655746946,2,1.9272435703625213,12,16,-0.04954381813333732,-0.488453122265726,-0.2843699612930943,-0.4641250433394556
8,2,5,6,1,1,8,3,0,2,1.155085663632643,1,3,1,2,9,-0.17473311238742065,4,4,4,7,7,0,1,2,1,0.1634224655746946,1,2.1082220734989856,12,15,-0.04954381813333732,-0.29667988992101973,-0.10361942024651505,-0.4721512502391218
11,2,2,2,1,3,11,2,0,2,0.62802253045273,1,4,2,2,9,-0.17473311238742065,4,4,1,8,7,0,0,0,1,0.1634224655746946,3,1.0493393182888233,9,10,-0.04954381813333732,-0.5764801797354273,-0.3572532439731665,-0.48820366403845433
7,4,7,5,1,2,7,4,0,1,-0.7272826691527605,1,3,1,6,5,-0.17473311238742065,2,4,3,6,5,0,2,0,1,0.1634224655746946,1,-0.7620695460727704,28,23,1.0673650643487038,-0.24952253770510835,-1.1035780586171064,2.4012308198413974
6,1,5,7,2,2,6,1,1,1,-0.7272826691527605,1,5,2,2,5,-0.17473311238742065,2,4,0,6,5,0,0,0,3,0.1634224655746946,2,-0.7450355813527587,5,2,1.0673650643487038,-0.08289989320888815,-0.954896161949759,2.4172832336407297
4,1,3,5,1,5,4,2,0,2,1.9080329967468044,1,7,3,6,1,-0.17473311238742065,1,4,0,8,8,0,0,0,1,0.1634224655746946,1,2.0197673167930197,3,12,-0.04954381813333732,0.11516098609793965,0.26079699315384625,-0.4239940088411243
3,4,6,1,2,2,3,5,0,1,-0.8778721357755928,1,5,2,2,16,-0.17473311238742065,3,4,3,6,5,0,0,0,1,0.1634224655746946,2,2.545552718346924,27,30,-0.04954381813333732,0.13716775046536495,0.29869630014748383,-0.4721512502391218
11,4,6,6,1,5,12,1,1,2,-0.049630069350015245,1,5,2,3,7,-0.17473311238742065,4,4,3,7,6,0,0,0,1,0.1634224655746946,2,1.826377418091854,27,5,-0.04954381813333732,-0.6330690023945209,-0.43013652665323876,-0.4320202157407906
10,5,1,6,1,2,11,1,0,2,-0.049630069350015245,1,5,2,2,7,-0.17473311238742065,3,4,1,7,6,0,0,0,1,0.1634224655746946,2,1.7160794301339108,29,2,-0.04954381813333732,-0.5418981214437589,-0.3339305935155434,-0.4641250433394556
5,4,7,2,1,2,5,4,0,1,-1.1790510690212572,1,5,2,2,14,-0.17473311238742065,1,4,0,3,4,0,3,0,1,0.1634224655746946,2,0.9663378617009571,28,23,1.0673650643487038,-0.05774930536040208,-0.9257428488777302,2.4012308198413974
3,3,1,6,1,2,3,3,0,2,-0.9531668690870089,1,3,1,2,9,-0.17473311238742065,3,4,4,6,5,0,0,0,1,0.1634224655746946,1,-0.5856419724005748,15,16,-0.04954381813333732,0.17489363223809407,0.3395109384483243,-0.48820366403845433
1,3,1,1,1,1,1,3,0,2,-0.501398469218512,2,5,2,2,11,-0.17473311238742065,3,4,3,7,5,0,2,0,1,0.1634224655746946,2,1.36396383596371,15,15,-0.04954381813333732,0.3603792176206788,0.5144308168804977,-0.4962298709381206
6,5,4,2,1,2,7,1,0,2,0.32684359720706546,1,4,2,2,15,-0.17473311238742065,2,4,4,7,6,0,0,0,1,0.1634224655746946,3,-0.7753431506463246,30,2,-0.04954381813333732,-0.1614954802354071,0.024655157270412127,-0.48017745713878807
3,5,4,6,1,4,4,1,0,2,-0.8778721357755928,2,3,1,3,9,-0.17473311238742065,1,4,3,7,5,0,3,0,1,0.1634224655746946,1,-0.4523878052631547,31,4,-0.04954381813333732,0.12459245654112193,0.28411964361146935,-0.4641250433394556
11,2,4,6,1,3,11,3,0,1,-0.501398469218512,1,5,2,3,7,-0.17473311238742065,3,4,3,5,5,0,3,0,3,0.1634224655746946,2,-0.5047491830823665,11,17,-0.04954381813333732,-0.5827678266975488,-0.37766056312358676,-0.44807262954012306
6,3,3,2,1,2,7,3,1,2,0.9292014636983945,1,3,1,2,2,-0.17473311238742065,2,4,0,6,7,0,0,0,1,0.1634224655746946,1,-0.7531189264919881,17,16,-0.04954381813333732,-0.12062577498161725,-0.016159481030428337,-0.2634698708477992
7,3,6,6,1,1,7,3,0,2,-0.9531668690870089,1,4,2,2,9,-0.17473311238742065,3,4,1,6,5,0,0,0,1,0.1634224655746946,3,-0.6429461270850575,20,15,1.0673650643487038,-0.2243719498566223,-1.0802554081594833,2.4012308198413974
2,3,6,2,1,2,2,4,0,1,-0.7272826691527605,2,5,2,2,12,-0.17473311238742065,3,4,4,6,5,0,0,0,1,0.1634224655746946,2,-0.6602594142368086,20,23,-0.04954381813333732,0.2472015723024915,0.400732895899585,-0.4721512502391218
12,1,4,1,1,1,12,1,1,2,0.47743306382989775,2,4,2,1,7,-0.17473311238742065,3,4,0,7,7,0,0,0,1,0.1634224655746946,3,-0.7001728530125554,4,1,1.0673650643487038,-0.6550757667619462,-1.4854864598606852,2.4172832336407297
12,3,4,3,1,4,12,3,1,1,-0.501398469218512,1,3,1,2,1,-0.17473311238742065,4,4,4,6,5,0,3,0,1,0.1634224655746946,1,-0.3096033883174312,18,18,-0.04954381813333732,-0.6990892954967969,-0.46803583364687634,-0.4962298709381206
9,4,6,1,1,1,9,4,0,2,-0.501398469218512,1,3,1,2,3,-0.17473311238742065,2,4,4,6,5,0,2,4,2,0.1634224655746946,1,-0.5254291738964663,27,22,1.0673650643487038,-0.44129577004981463,-1.2814132683564827,2.4012308198413974
1,2,3,4,1,3,1,2,0,2,2.0586224633696366,1,3,1,1,6,-0.17473311238742065,4,4,3,8,9,0,1,0,1,0.1634224655746946,1,0.16779121102076613,10,10,-0.04954381813333732,0.3760983350259826,0.5290074734165122,-0.4962298709381206
12,1,6,6,1,5,12,2,0,2,-0.6519879358413444,1,4,2,2,16,-0.17473311238742065,4,4,4,3,5,0,3,3,1,0.1634224655746946,3,-0.5865280613064419,6,12,-0.04954381813333732,-0.6613634137240677,-0.450543845803659,-0.44807262954012306
6,2,2,5,1,4,6,2,0,2,-0.27551426928426365,1,4,2,6,11,-0.17473311238742065,2,4,0,7,6,0,0,0,1,0.1634224655746946,3,-0.8073975705881248,9,11,-0.04954381813333732,-0.09547518713313119,0.08587711472167282,-0.48017745713878807
1,4,6,5,2,1,1,4,1,2,-0.501398469218512,2,4,2,6,3,-0.17473311238742065,1,4,1,7,5,0,3,0,3,0.1634224655746946,3,1.4077664416031412,27,22,1.0673650643487038,0.3226533358479497,-0.5700724293989775,2.393204612941731
7,5,4,5,1,2,1,2,0,2,1.60685406350114,1,4,2,3,2,-0.17473311238742065,1,4,1,8,8,0,0,0,1,0.1634224655746946,3,-0.23855164928532935,31,9,1.0673650643487038,-0.2589540081482906,-0.53217312240534,0.8040156468078126
3,5,5,3,1,2,4,4,0,2,-0.20021953597284753,1,3,1,3,9,-0.17473311238742065,3,4,3,5,6,1,1,0,1,0.1634224655746946,1,1.2751827206652195,31,23,-0.04954381813333732,0.12459245654112193,0.22872834877461445,-0.3116271122457967
3,4,7,6,1,2,4,1,0,2,-1.028461602398425,1,5,2,2,3,-0.17473311238742065,2,4,3,6,5,0,0,0,1,0.1634224655746946,2,-0.5371817013935546,28,2,-0.04954381813333732,0.1340239269843042,0.28995030622587514,-0.4560988364397893
6,4,6,2,1,1,6,4,0,2,-0.5766932025299282,1,4,2,2,14,-0.17473311238742065,1,4,3,6,5,0,0,0,1,0.1634224655746946,3,-0.7118378208872592,27,22,1.0673650643487038,-0.15206400979222484,-1.0132027880938168,2.4012308198413974
8,4,7,2,1,2,8,4,0,2,2.6609803298609656,1,3,1,2,11,6.407639671848812,3,4,4,8,9,0,3,0,1,0.1634224655746946,1,1.7432804419159316,28,23,1.0673650643487038,-0.34698106561799186,-1.193953329140396,2.4012308198413974
6,2,5,5,1,1,6,3,1,1,-0.5766932025299282,1,5,2,2,13,-0.17473311238742065,1,4,3,7,5,0,2,0,1,0.1634224655746946,2,0.30647588382913643,12,15,-0.04954381813333732,-0.10490665757631346,0.07421578949286127,-0.4721512502391218
